id_pedido,data,categoria,regiao,canal,quantidade,preco_unitario,receita
1579,2023-08-21,Vestuário,Sudeste,Site,3,93.91,281.73
1580,2023-02-05,Casa,Sul,Marketplace,3,107.19,321.57
1581,2023-08-26,Casa,Sudeste,App,3,737.17,2211.51
1582,2023-11-19,Casa,Sudeste,App,2,371.03,742.06
1583,2024-01-24,Eletrônicos,Sudeste,App,1,3250.03,3250.03
1584,2023-06-19,Livros,Sudeste,Marketplace,1,79.73,79.73
1585,2023-09-18,Livros,Sudeste,Marketplace,1,83.12,83.12
1586,2023-07-29,Vestuário,Sudeste,Site,2,362.33,724.66
1587,2024-05-07,Vestuário,Sul,Site,3,185.0,555.0
1588,2023-10-02,Vestuário,Norte,Site,4,64.35,257.4
1589,2023-12-10,Vestuário,Sudeste,Marketplace,4,215.9,863.6
1590,2024-01-21,Eletrônicos,Sul,Marketplace,3,3999.76,11999.28
1591,2024-07-01,Casa,Sudeste,Site,3,872.4,2617.2
1592,2024-09-17,Vestuário,Sudeste,App,4,347.76,1391.04
1593,2023-02-03,Esportes,Norte,App,4,508.25,2033.0
1594,2024-10-21,Vestuário,Nordeste,Marketplace,3,367.68,1103.04
1595,2024-04-02,Eletrônicos,Nordeste,Site,1,2403.72,2403.72
1596,2023-04-22,Livros,Sudeste,App,3,41.88,125.64
1597,2023-02-10,Casa,Sul,Marketplace,4,633.07,2532.28
1598,2024-06-10,Casa,Sudeste,App,3,790.39,2371.17
1599,2024-06-05,Eletrônicos,Centro-Oeste,Marketplace,2,1059.02,2118.04
1600,2024-12-19,Vestuário,Sudeste,Site,2,83.17,166.34
1601,2023-10-08,Eletrônicos,Sudeste,App,2,2095.99,4191.98
1602,2024-09-07,Eletrônicos,Nordeste,App,4,2044.04,8176.16
1603,2024-01-12,Livros,Sudeste,Site,3,90.11,270.33
1604,2023-08-15,Esportes,Sudeste,Marketplace,1,188.38,188.38
1605,2024-06-08,Vestuário,Sudeste,Site,3,216.42,649.26
1606,2023-06-19,Eletrônicos,Nordeste,Marketplace,1,3698.34,3698.34
1607,2023-03-18,Esportes,Norte,Site,1,799.32,799.32
1608,2024-07-07,Vestuário,Sul,Marketplace,4,121.9,487.6
1609,2024-12-03,Eletrônicos,Nordeste,App,2,454.93,909.86
1610,2023-04-29,Eletrônicos,Sudeste,App,1,633.35,633.35
1611,2024-02-03,Eletrônicos,Sul,Site,4,1708.2,6832.8
1612,2024-05-29,Esportes,Sudeste,Site,3,383.02,1149.06
1613,2023-01-20,Vestuário,Sudeste,Site,2,54.62,109.24
1614,2024-07-19,Vestuário,Sudeste,App,2,87.38,174.76
1615,2023-10-26,Vestuário,Norte,Site,3,111.01,333.03
1616,2024-01-21,Vestuário,Sudeste,Site,4,239.08,956.32
1617,2023-09-28,Eletrônicos,Sudeste,Site,2,2640.37,5280.74
1618,2023-03-03,Casa,Sudeste,Site,2,233.74,467.48
1619,2024-10-13,Livros,Sul,Site,1,59.15,59.15
1620,2024-12-18,Vestuário,Sudeste,Site,3,365.93,1097.79
1621,2023-07-03,Esportes,Sudeste,Site,3,73.5,220.5
1622,2024-07-04,Vestuário,Sudeste,App,3,273.17,819.51
1623,2024-10-20,Vestuário,Sudeste,App,3,276.0,828.0
1624,2023-08-18,Vestuário,Sudeste,Marketplace,1,362.29,362.29
1625,2023-03-11,Vestuário,Nordeste,Marketplace,2,76.85,153.7
1626,2023-06-15,Esportes,Sul,Site,3,273.54,820.62
1627,2024-03-03,Casa,Sul,Site,4,141.85,567.4
1628,2023-03-26,Casa,Sudeste,Marketplace,1,876.09,876.09
1629,2024-04-27,Vestuário,Sudeste,App,3,249.99,749.97
1630,2023-03-30,Vestuário,Sul,Site,2,329.47,658.94
1631,2023-02-26,Livros,Sul,App,3,102.05,306.15
1632,2024-09-27,Vestuário,Sudeste,App,1,100.48,100.48
1633,2024-11-24,Livros,Sul,App,4,114.92,459.68
1634,2024-11-10,Livros,Sudeste,Site,3,91.07,273.21
1635,2024-11-11,Eletrônicos,Sudeste,App,1,2369.33,2369.33
1636,2023-06-08,Casa,Sudeste,Site,4,739.55,2958.2
1637,2024-10-01,Vestuário,Sul,App,2,230.77,461.54
1638,2023-02-28,Esportes,Sudeste,App,1,538.54,538.54
1639,2023-12-29,Vestuário,Sul,App,4,287.93,1151.72
1640,2024-01-11,Casa,Norte,Marketplace,2,556.67,1113.34
1641,2024-10-19,Esportes,Sudeste,App,4,195.77,783.08
1642,2024-11-20,Eletrônicos,Centro-Oeste,App,2,2657.78,5315.56
1643,2024-02-22,Vestuário,Sudeste,App,1,359.21,359.21
1644,2023-02-15,Esportes,Norte,Marketplace,3,135.25,405.75
1645,2023-08-25,Eletrônicos,Sudeste,App,1,203.87,203.87
1646,2023-11-28,Vestuário,Sudeste,Site,4,42.56,170.24
1647,2024-09-17,Eletrônicos,Sudeste,Site,1,3202.58,3202.58
1648,2023-04-12,Eletrônicos,Centro-Oeste,Site,3,3621.46,10864.38
1649,2024-10-28,Eletrônicos,Nordeste,Site,1,2014.44,2014.44
1650,2024-06-16,Vestuário,Sudeste,Site,3,159.12,477.36
1651,2024-10-23,Eletrônicos,Sudeste,Site,2,2871.16,5742.32
1652,2023-08-10,Eletrônicos,Sudeste,Marketplace,1,2934.35,2934.35
1653,2023-08-08,Vestuário,Nordeste,Marketplace,4,51.23,204.92
1654,2023-06-06,Eletrônicos,Sudeste,Marketplace,3,2181.34,6544.02
1655,2024-08-06,Esportes,Sudeste,App,3,497.08,1491.24
1656,2023-07-07,Vestuário,Sul,Site,1,291.28,291.28
1657,2023-03-31,Eletrônicos,Sudeste,Site,3,3740.0,11220.0
1658,2024-09-06,Casa,Sudeste,App,2,789.66,1579.32
1659,2024-01-06,Vestuário,Sudeste,Marketplace,3,361.78,1085.34
1660,2023-11-08,Livros,Nordeste,Marketplace,4,30.56,122.24
1661,2023-08-10,Esportes,Nordeste,Marketplace,2,384.36,768.72
1662,2024-07-12,Eletrônicos,Sudeste,App,1,2473.02,2473.02
1663,2024-05-02,Casa,Nordeste,Marketplace,4,636.59,2546.36
1664,2023-09-25,Casa,Sudeste,App,1,85.8,85.8
1665,2023-07-24,Vestuário,Nordeste,Site,1,92.54,92.54
1666,2023-10-06,Vestuário,Sudeste,Marketplace,4,183.0,732.0
1667,2023-08-25,Casa,Centro-Oeste,App,4,503.09,2012.36
1668,2024-10-27,Livros,Nordeste,Site,3,86.81,260.43
1669,2023-05-10,Casa,Sudeste,App,4,623.05,2492.2
1670,2024-02-16,Esportes,Centro-Oeste,App,4,542.25,2169.0
1671,2024-05-19,Vestuário,Norte,Marketplace,1,291.51,291.51
1672,2023-01-06,Livros,Nordeste,Site,4,45.47,181.88
1673,2024-05-26,Casa,Sudeste,Site,1,747.28,747.28
1674,2023-08-26,Eletrônicos,Sudeste,App,3,3959.39,11878.17
1675,2023-01-01,Eletrônicos,Sudeste,Marketplace,2,2889.09,5778.18
1676,2023-05-15,Livros,Sudeste,Site,1,115.54,115.54
1677,2024-04-04,Casa,Nordeste,Site,3,196.87,590.61
1678,2024-10-24,Eletrônicos,Sudeste,Marketplace,2,1307.87,2615.74
1679,2023-08-24,Esportes,Sul,Site,1,507.35,507.35
1680,2023-03-24,Casa,Nordeste,Site,3,871.55,2614.65
1681,2023-07-25,Casa,Sul,Site,4,602.99,2411.96
1682,2023-02-04,Esportes,Norte,Site,4,628.65,2514.6
1683,2024-03-15,Eletrônicos,Nordeste,Site,2,1028.37,2056.74
1684,2024-04-10,Vestuário,Norte,Site,2,338.28,676.56
1685,2023-09-27,Eletrônicos,Sudeste,App,4,1565.19,6260.76
1686,2024-02-27,Eletrônicos,Sudeste,App,1,380.06,380.06
1687,2024-10-02,Esportes,Sul,App,1,253.71,253.71
1688,2023-05-08,Esportes,Sudeste,Site,3,195.07,585.21
1689,2023-08-07,Vestuário,Sudeste,App,2,337.9,675.8
1690,2024-12-01,Casa,Sudeste,App,3,311.94,935.82
1691,2024-06-09,Esportes,Sul,App,2,672.27,1344.54
1692,2024-11-03,Eletrônicos,Sudeste,App,3,2914.66,8743.98
1693,2023-09-04,Esportes,Nordeste,App,2,115.72,231.44
1694,2023-12-23,Vestuário,Centro-Oeste,Site,4,320.54,1282.16
1695,2024-08-26,Casa,Sudeste,Site,2,482.5,965.0
1696,2023-09-29,Casa,Sul,Site,4,783.04,3132.16
1697,2024-01-15,Vestuário,Sul,App,1,119.21,119.21
1698,2023-05-07,Eletrônicos,Sudeste,Site,1,1714.73,1714.73
1699,2024-12-01,Livros,Sul,Site,3,95.68,287.04
1700,2024-03-15,Vestuário,Sudeste,Site,3,347.84,1043.52
1701,2024-08-29,Livros,Nordeste,App,4,69.49,277.96
1702,2023-08-20,Esportes,Sul,App,1,380.53,380.53
1703,2024-05-06,Eletrônicos,Sul,App,1,2524.41,2524.41
1704,2024-07-24,Vestuário,Sudeste,Marketplace,3,374.19,1122.57
1705,2024-07-17,Esportes,Sul,Marketplace,4,362.38,1449.52
1706,2023-04-02,Livros,Sudeste,App,3,112.45,337.35
1707,2024-09-23,Esportes,Sul,Marketplace,2,323.74,647.48
1708,2024-05-13,Vestuário,Sudeste,Site,2,129.13,258.26
1709,2023-12-15,Vestuário,Sudeste,Site,4,193.32,773.28
1710,2024-11-18,Vestuário,Nordeste,Marketplace,1,346.37,346.37
1711,2023-01-16,Esportes,Sudeste,App,3,696.76,2090.28
1712,2024-11-13,Casa,Sul,Marketplace,2,96.21,192.42
1713,2023-03-12,Livros,Centro-Oeste,App,3,114.47,343.41
1714,2024-10-16,Vestuário,Centro-Oeste,Site,2,225.72,451.44
1715,2023-03-04,Vestuário,Nordeste,Marketplace,3,227.16,681.48
1716,2023-01-29,Eletrônicos,Nordeste,App,2,2068.07,4136.14
1717,2024-10-26,Esportes,Sudeste,Marketplace,3,213.58,640.74
1718,2023-01-18,Vestuário,Sudeste,App,2,161.74,323.48
1719,2023-06-25,Esportes,Nordeste,App,1,680.24,680.24
1720,2024-10-04,Vestuário,Sudeste,App,1,239.16,239.16
1721,2024-01-20,Vestuário,Sudeste,Site,4,61.75,247.0
1722,2023-02-05,Vestuário,Nordeste,App,2,345.02,690.04
1723,2024-11-01,Livros,Centro-Oeste,App,4,109.78,439.12
1724,2024-11-05,Casa,Sudeste,App,1,807.78,807.78
1725,2023-01-11,Vestuário,Norte,App,2,226.81,453.62
1726,2023-09-01,Vestuário,Sudeste,App,4,302.86,1211.44
1727,2024-07-15,Casa,Centro-Oeste,Site,4,280.06,1120.24
1728,2023-07-19,Eletrônicos,Sudeste,Site,4,2575.05,10300.2
1729,2023-12-31,Vestuário,Nordeste,App,4,281.53,1126.12
1730,2023-06-17,Eletrônicos,Sul,App,2,1349.63,2699.26
1731,2024-03-29,Vestuário,Sudeste,App,3,55.93,167.79
1732,2023-10-25,Eletrônicos,Sudeste,Site,1,2274.7,2274.7
1733,2023-03-06,Casa,Sudeste,App,3,582.83,1748.49
1734,2024-09-14,Esportes,Sudeste,Site,3,88.45,265.35
1735,2023-08-02,Eletrônicos,Sudeste,App,4,1627.81,6511.24
1736,2023-06-30,Vestuário,Centro-Oeste,Site,4,71.39,285.56
1737,2024-12-26,Esportes,Nordeste,App,3,714.43,2143.29
1738,2024-03-14,Eletrônicos,Centro-Oeste,App,3,603.0,1809.0
1739,2023-11-25,Vestuário,Sul,App,3,124.78,374.34
1740,2023-09-06,Esportes,Sudeste,App,3,393.12,1179.36
1741,2024-08-07,Esportes,Nordeste,Site,4,485.52,1942.08
1742,2024-11-05,Casa,Sudeste,App,2,890.86,1781.72
1743,2023-01-21,Eletrônicos,Nordeste,Marketplace,2,3702.36,7404.72
1744,2024-08-28,Livros,Sul,App,3,28.84,86.52
1745,2024-10-20,Casa,Sul,App,1,656.42,656.42
1746,2024-02-08,Eletrônicos,Sul,Site,2,1489.78,2979.56
1747,2023-02-25,Vestuário,Nordeste,Marketplace,1,387.74,387.74
1748,2023-08-02,Eletrônicos,Sudeste,Site,4,1763.55,7054.2
1749,2023-03-13,Casa,Sudeste,Site,2,770.38,1540.76
1750,2024-01-21,Eletrônicos,Sudeste,Marketplace,2,3555.63,7111.26
1751,2023-01-26,Casa,Sudeste,Marketplace,3,691.21,2073.63
1752,2024-04-29,Casa,Sul,App,2,185.79,371.58
1753,2024-10-27,Vestuário,Nordeste,Marketplace,2,48.95,97.9
1754,2023-02-08,Vestuário,Centro-Oeste,Marketplace,1,339.38,339.38
1755,2023-04-09,Esportes,Centro-Oeste,App,1,483.08,483.08
1756,2024-12-14,Vestuário,Sudeste,Marketplace,3,369.11,1107.33
1757,2024-10-15,Esportes,Norte,Site,1,310.48,310.48
1758,2023-03-20,Eletrônicos,Sul,Site,3,1614.93,4844.79
1759,2024-05-25,Casa,Nordeste,App,3,431.01,1293.03
1760,2023-02-28,Livros,Sul,Site,3,36.87,110.61
1761,2024-03-29,Esportes,Nordeste,App,1,332.64,332.64
1762,2024-09-08,Livros,Sudeste,Marketplace,2,58.1,116.2
1763,2024-07-21,Esportes,Centro-Oeste,Site,4,708.76,2835.04
1764,2023-04-20,Vestuário,Nordeste,App,4,128.9,515.6
1765,2024-03-18,Vestuário,Centro-Oeste,Marketplace,1,82.64,82.64
1766,2024-05-26,Vestuário,Sudeste,Marketplace,1,290.9,290.9
1767,2024-05-08,Eletrônicos,Sudeste,Site,2,1397.72,2795.44
1768,2024-06-18,Casa,Sudeste,App,1,592.86,592.86
1769,2024-05-29,Vestuário,Sudeste,Site,4,46.05,184.2
1770,2024-05-04,Livros,Centro-Oeste,Marketplace,3,97.62,292.86
1771,2023-01-19,Livros,Nordeste,Marketplace,3,28.06,84.18
1772,2024-04-25,Livros,Nordeste,Site,3,75.51,226.53
1773,2024-10-19,Eletrônicos,Nordeste,App,3,2950.57,8851.71
1774,2024-03-02,Vestuário,Sul,Marketplace,4,200.31,801.24
1775,2023-11-12,Livros,Sudeste,App,3,78.41,235.23
1776,2023-09-15,Casa,Nordeste,App,1,134.79,134.79
1777,2023-07-06,Livros,Norte,Marketplace,4,116.21,464.84
1778,2023-10-27,Casa,Sudeste,Site,2,402.91,805.82
1779,2024-09-17,Livros,Centro-Oeste,App,2,72.03,144.06
1780,2024-07-13,Vestuário,Sudeste,Marketplace,3,344.08,1032.24
1781,2024-06-15,Eletrônicos,Centro-Oeste,App,2,768.28,1536.56
1782,2023-10-02,Esportes,Nordeste,Marketplace,3,513.2,1539.6
1783,2024-10-26,Eletrônicos,Sudeste,Marketplace,1,3807.56,3807.56
1784,2023-03-16,Vestuário,Sudeste,Marketplace,1,199.86,199.86
1785,2023-09-15,Vestuário,Nordeste,Site,2,176.45,352.9
1786,2024-09-16,Vestuário,Sudeste,App,4,276.4,1105.6
1787,2024-09-19,Esportes,Sul,Marketplace,4,547.86,2191.44
1788,2024-11-23,Esportes,Sul,Marketplace,2,437.27,874.54
1789,2024-11-21,Vestuário,Sudeste,Marketplace,3,189.14,567.42
1790,2023-11-08,Esportes,Norte,Marketplace,1,595.43,595.43
1791,2023-07-27,Livros,Norte,Site,4,23.23,92.92
1792,2023-08-29,Esportes,Sudeste,Marketplace,2,94.99,189.98
1793,2023-12-01,Livros,Sudeste,App,1,82.23,82.23
1794,2024-08-29,Casa,Sul,Site,3,193.01,579.03
1795,2023-02-15,Esportes,Centro-Oeste,App,3,162.43,487.29
1796,2023-02-23,Vestuário,Nordeste,App,2,174.05,348.1
1797,2024-09-30,Eletrônicos,Sudeste,Site,3,1513.86,4541.58
1798,2024-03-23,Livros,Norte,App,4,72.59,290.36
1799,2024-01-18,Casa,Sul,App,3,452.32,1356.96
1800,2024-03-25,Casa,Sudeste,App,2,517.29,1034.58
1801,2023-07-13,Vestuário,Sudeste,App,2,295.59,591.18
1802,2023-12-27,Livros,Nordeste,App,3,91.48,274.44
1803,2024-05-08,Livros,Sudeste,Marketplace,4,108.92,435.68
1804,2024-06-12,Esportes,Sul,App,2,253.91,507.82
1805,2024-10-15,Livros,Nordeste,Marketplace,4,47.03,188.12
1806,2023-06-09,Eletrônicos,Sudeste,Marketplace,1,1368.31,1368.31
1807,2023-09-13,Vestuário,Centro-Oeste,Site,1,95.0,95.0
1808,2024-12-22,Esportes,Nordeste,Marketplace,4,785.06,3140.24
1809,2024-10-23,Eletrônicos,Nordeste,Site,3,2696.0,8088.0
1810,2023-07-23,Vestuário,Sul,App,1,320.01,320.01
1811,2024-06-27,Casa,Nordeste,App,1,580.4,580.4
1812,2023-03-24,Eletrônicos,Sul,Marketplace,2,1656.79,3313.58
1813,2024-06-01,Esportes,Nordeste,App,2,299.76,599.52
1814,2024-04-11,Casa,Centro-Oeste,App,2,138.36,276.72
1815,2024-07-30,Esportes,Sudeste,Site,4,536.38,2145.52
1816,2024-04-07,Vestuário,Sudeste,Marketplace,3,136.38,409.14
1817,2024-04-04,Esportes,Sul,Marketplace,2,335.6,671.2
1818,2024-04-18,Eletrônicos,Sudeste,App,2,1457.25,2914.5
1819,2024-08-23,Vestuário,Sul,Marketplace,2,279.71,559.42
1820,2024-10-13,Vestuário,Sudeste,Site,2,353.55,707.1
1821,2023-08-30,Livros,Nordeste,App,3,115.65,346.95
1822,2023-05-28,Casa,Sul,App,2,725.33,1450.66
1823,2024-11-21,Livros,Norte,Marketplace,1,51.37,51.37
1824,2024-03-07,Eletrônicos,Norte,App,3,3649.38,10948.14
1825,2024-10-10,Casa,Sudeste,Marketplace,2,760.38,1520.76
1826,2024-08-01,Livros,Sul,Site,4,43.89,175.56
1827,2023-04-11,Eletrônicos,Nordeste,Marketplace,1,2881.24,2881.24
1828,2023-09-05,Casa,Sudeste,App,3,528.7,1586.1
1829,2024-07-15,Vestuário,Sul,Site,1,284.81,284.81
1830,2024-12-21,Casa,Sudeste,Site,2,123.38,246.76
1831,2024-12-16,Casa,Sul,Site,3,656.61,1969.83
1832,2024-11-16,Eletrônicos,Norte,App,4,3461.82,13847.28
1833,2024-01-09,Vestuário,Sul,App,2,59.34,118.68
1834,2023-01-03,Casa,Nordeste,Marketplace,3,33.74,101.22
1835,2023-03-05,Livros,Sul,Site,3,100.76,302.28
1836,2024-11-27,Casa,Sul,Site,2,37.66,75.32
1837,2023-12-08,Casa,Sul,Marketplace,2,378.63,757.26
1838,2024-01-30,Eletrônicos,Norte,App,4,1519.28,6077.12
1839,2024-11-07,Casa,Sudeste,Site,3,183.01,549.03
1840,2023-01-31,Casa,Nordeste,Site,4,596.58,2386.32
1841,2023-04-03,Esportes,Norte,Marketplace,2,91.03,182.06
1842,2024-11-23,Livros,Sul,App,1,43.3,43.3
1843,2024-08-18,Eletrônicos,Norte,Marketplace,4,3745.36,14981.44
1844,2023-09-21,Livros,Sudeste,Site,2,26.86,53.72
1845,2024-09-13,Vestuário,Sul,App,2,99.74,199.48
1846,2024-04-22,Casa,Sul,Site,4,296.92,1187.68
1847,2023-05-20,Esportes,Sul,Site,3,754.12,2262.36
1848,2023-03-27,Esportes,Nordeste,Marketplace,2,644.35,1288.7
1849,2023-04-11,Esportes,Nordeste,Site,4,292.93,1171.72
1850,2024-12-28,Vestuário,Sul,Site,4,215.33,861.32
1851,2024-07-13,Vestuário,Sudeste,App,2,399.37,798.74
1852,2024-02-18,Eletrônicos,Sudeste,Site,4,3106.21,12424.84
1853,2023-05-18,Livros,Norte,App,1,64.67,64.67
1854,2024-10-07,Vestuário,Nordeste,App,3,349.12,1047.36
1855,2024-09-20,Casa,Nordeste,Site,1,712.28,712.28
1856,2023-01-06,Casa,Sudeste,Site,4,536.18,2144.72
1857,2023-12-08,Livros,Norte,Site,2,53.56,107.12
1858,2024-10-01,Esportes,Nordeste,Site,1,176.79,176.79
1859,2024-12-09,Vestuário,Sudeste,App,1,126.77,126.77
1860,2024-01-25,Vestuário,Sudeste,App,2,240.96,481.92
1861,2023-07-28,Esportes,Sul,Site,4,364.79,1459.16
1862,2023-12-17,Livros,Nordeste,App,2,85.28,170.56
1863,2023-06-11,Eletrônicos,Nordeste,App,1,233.63,233.63
1864,2023-09-21,Vestuário,Sudeste,Site,2,356.18,712.36
1865,2023-02-17,Eletrônicos,Sul,Marketplace,1,1009.64,1009.64
1866,2024-11-29,Casa,Sudeste,Site,2,57.11,114.22
1867,2023-09-05,Eletrônicos,Sul,Site,4,1367.57,5470.28
1868,2023-12-09,Vestuário,Sudeste,App,3,353.22,1059.66
1869,2023-12-02,Esportes,Sudeste,App,2,264.67,529.34
1870,2024-12-13,Eletrônicos,Sul,App,3,1570.93,4712.79
1871,2024-02-11,Casa,Sul,Marketplace,1,537.85,537.85
1872,2023-12-27,Eletrônicos,Sul,App,2,400.66,801.32
1873,2023-02-04,Eletrônicos,Norte,App,2,1736.09,3472.18
1874,2024-04-14,Livros,Sul,App,2,24.63,49.26
1875,2024-10-03,Vestuário,Sudeste,App,3,247.91,743.73
1876,2024-07-30,Esportes,Sudeste,Site,2,137.67,275.34
1877,2023-03-04,Esportes,Nordeste,App,4,678.12,2712.48
1878,2024-08-15,Vestuário,Sudeste,Marketplace,3,379.94,1139.82
1879,2024-05-14,Livros,Sudeste,Marketplace,3,115.65,346.95
1880,2024-05-12,Livros,Sudeste,Marketplace,2,30.37,60.74
1881,2023-11-14,Casa,Sudeste,App,1,339.9,339.9
1882,2023-08-16,Eletrônicos,Sudeste,App,4,1687.95,6751.8
1883,2023-08-30,Livros,Sul,Marketplace,4,112.48,449.92
1884,2024-06-15,Esportes,Nordeste,Marketplace,2,795.92,1591.84
1885,2023-02-19,Vestuário,Sudeste,Marketplace,2,165.95,331.9
1886,2023-07-02,Casa,Sul,App,4,186.72,746.88
1887,2023-02-18,Vestuário,Nordeste,Marketplace,3,241.34,724.02
1888,2023-10-15,Casa,Sul,Site,3,899.55,2698.65
1889,2024-06-03,Esportes,Sul,Site,3,703.76,2111.28
1890,2023-08-05,Casa,Sudeste,App,3,735.61,2206.83
1891,2024-09-18,Eletrônicos,Sul,App,2,3302.71,6605.42
1892,2024-10-17,Eletrônicos,Sul,App,4,2387.53,9550.12
1893,2024-07-07,Vestuário,Nordeste,Marketplace,4,146.33,585.32
1894,2024-09-18,Esportes,Sudeste,Marketplace,4,223.6,894.4
1895,2024-03-29,Casa,Sudeste,Marketplace,1,705.65,705.65
1896,2023-10-03,Casa,Sudeste,Marketplace,2,52.4,104.8
1897,2024-06-27,Livros,Sudeste,App,3,34.74,104.22
1898,2024-11-01,Vestuário,Sudeste,Marketplace,1,54.16,54.16
1899,2023-06-28,Esportes,Nordeste,Site,4,696.87,2787.48
1900,2024-02-10,Eletrônicos,Nordeste,Site,2,1740.69,3481.38
1901,2024-06-01,Vestuário,Sudeste,App,4,284.5,1138.0
1902,2024-01-23,Esportes,Nordeste,Marketplace,3,307.42,922.26
1903,2024-04-01,Casa,Norte,App,1,645.85,645.85
1904,2023-02-19,Livros,Sudeste,Marketplace,3,92.17,276.51
1905,2024-09-23,Eletrônicos,Sudeste,Marketplace,2,936.6,1873.2
1906,2023-11-16,Vestuário,Sudeste,Marketplace,4,328.58,1314.32
1907,2024-05-06,Eletrônicos,Norte,Marketplace,3,3519.29,10557.87
1908,2024-07-11,Vestuário,Sul,Site,4,183.15,732.6
1909,2023-12-19,Vestuário,Sudeste,App,1,41.25,41.25
1910,2024-09-25,Vestuário,Sudeste,Marketplace,4,123.59,494.36
1911,2023-06-25,Vestuário,Sudeste,Marketplace,3,176.49,529.47
1912,2023-04-04,Eletrônicos,Centro-Oeste,App,2,3441.39,6882.78
1913,2023-10-14,Vestuário,Sudeste,Site,3,397.41,1192.23
1914,2024-06-30,Casa,Centro-Oeste,Site,2,585.69,1171.38
1915,2023-12-20,Eletrônicos,Sudeste,Site,1,2188.99,2188.99
1916,2024-10-08,Vestuário,Sudeste,Site,1,199.72,199.72
1917,2024-11-08,Livros,Sudeste,App,1,32.4,32.4
1918,2024-08-22,Vestuário,Sudeste,Marketplace,1,350.3,350.3
1919,2023-12-23,Eletrônicos,Sudeste,App,4,738.35,2953.4
1920,2023-01-27,Eletrônicos,Centro-Oeste,Site,1,3450.48,3450.48
1921,2023-02-28,Eletrônicos,Nordeste,App,3,2528.45,7585.35
1922,2024-03-21,Vestuário,Sudeste,Marketplace,1,308.91,308.91
1923,2024-08-06,Casa,Sudeste,App,1,629.12,629.12
1924,2023-07-09,Eletrônicos,Sul,Site,3,3275.0,9825.0
1925,2024-08-19,Esportes,Sudeste,Site,2,603.4,1206.8
1926,2024-04-13,Livros,Sudeste,Site,2,23.85,47.7
1927,2024-08-31,Vestuário,Centro-Oeste,App,4,296.79,1187.16
1928,2024-05-22,Esportes,Sudeste,Marketplace,4,109.05,436.2
1929,2023-12-04,Vestuário,Centro-Oeste,App,1,391.33,391.33
1930,2023-06-25,Vestuário,Centro-Oeste,Marketplace,4,76.24,304.96
1931,2024-02-11,Vestuário,Centro-Oeste,App,2,293.16,586.32
1932,2023-01-05,Vestuário,Centro-Oeste,App,3,317.04,951.12
1933,2023-05-20,Livros,Sul,App,1,118.61,118.61
1934,2024-05-23,Vestuário,Nordeste,Marketplace,2,256.9,513.8
1935,2023-04-03,Eletrônicos,Sudeste,Marketplace,4,3997.53,15990.12
1936,2024-08-11,Vestuário,Sudeste,Marketplace,4,201.27,805.08
1937,2023-03-27,Casa,Sudeste,Site,4,453.88,1815.52
1938,2023-01-19,Vestuário,Centro-Oeste,App,3,58.07,174.21
1939,2024-12-08,Vestuário,Sul,App,3,351.72,1055.16
1940,2023-12-19,Vestuário,Centro-Oeste,Site,4,162.89,651.56
1941,2023-02-08,Vestuário,Sudeste,Site,2,205.4,410.8
1942,2023-07-15,Vestuário,Sudeste,Marketplace,2,210.38,420.76
1943,2023-07-07,Casa,Sudeste,Site,1,839.06,839.06
1944,2023-08-20,Eletrônicos,Nordeste,App,1,1122.51,1122.51
1945,2023-04-14,Eletrônicos,Nordeste,App,1,3062.51,3062.51
1946,2023-12-02,Livros,Sul,Site,4,86.3,345.2
1947,2023-06-17,Vestuário,Sudeste,App,3,93.44,280.32
1948,2024-05-22,Vestuário,Sudeste,Site,2,165.48,330.96
1949,2024-12-11,Vestuário,Sul,Site,2,52.09,104.18
1950,2024-10-22,Esportes,Sudeste,App,4,740.91,2963.64
1951,2024-06-29,Vestuário,Nordeste,Site,1,291.64,291.64
1952,2024-05-24,Casa,Centro-Oeste,Marketplace,2,109.93,219.86
1953,2024-06-29,Casa,Centro-Oeste,Site,4,752.84,3011.36
1954,2024-02-08,Vestuário,Sul,App,4,59.09,236.36
1955,2023-12-23,Casa,Nordeste,App,2,477.34,954.68
1956,2023-12-19,Esportes,Sul,App,4,648.56,2594.24
1957,2024-01-02,Vestuário,Sul,Site,4,298.09,1192.36
1958,2024-07-31,Eletrônicos,Sudeste,Marketplace,3,3875.46,11626.38
1959,2024-01-09,Casa,Sudeste,App,3,570.34,1711.02
1960,2024-12-15,Casa,Nordeste,App,1,861.95,861.95
1961,2023-05-24,Esportes,Norte,App,1,167.92,167.92
1962,2024-12-15,Esportes,Nordeste,App,3,305.6,916.8
1963,2024-11-05,Esportes,Sudeste,Site,4,320.79,1283.16
1964,2024-03-05,Casa,Norte,App,2,385.29,770.58
1965,2023-05-04,Eletrônicos,Sudeste,App,2,2091.33,4182.66
1966,2023-04-08,Vestuário,Sudeste,App,4,235.91,943.64
1967,2023-05-18,Livros,Sudeste,Site,4,78.39,313.56
1968,2023-08-03,Vestuário,Sul,Marketplace,3,201.08,603.24
1969,2024-07-29,Esportes,Centro-Oeste,App,3,483.35,1450.05
1970,2024-12-04,Eletrônicos,Nordeste,Site,4,2013.44,8053.76
1971,2023-05-03,Vestuário,Norte,Marketplace,4,375.89,1503.56
1972,2023-02-05,Eletrônicos,Nordeste,Site,2,2704.38,5408.76
1973,2024-10-14,Casa,Sul,App,4,308.87,1235.48
